"","Location","Tournament","Date","Series","Court","Surface","Round","BestOf","W1","L1","W2","L2","W3","L3","W4","L4","W5","L5","Comment","Result","RankNadal","RankRival","RivalName","PartidosUlt6Meses","PartidosUlt3Meses","PartidosUltMes","WRUlt6Meses","WRUlt3Meses","WRUltMes","PartidosRivalUlt6Meses","PartidosRivalUlt3Meses","PartidosRivalUltMes","WRRivalUlt6Meses","WRRivalUlt3Meses","WRRivalUltMes","SetsNadal","SetsRival","SetsGanadosUltPartido","SetsPerdidosUltPartido","ResultUltPartido","RoundUltPartido","H2HPartidos","H2HGanados","H2HWR"
"980","Madrid","Mutua Madrid Open",2018-05-09,"Masters 1000","Outdoor","Clay","2nd Round","3",6,3,6,1,NA,NA,NA,NA,NA,NA,"Completed","Win",1,41,"Monfils G.",17,11,11,0.882352941176471,1,1,23,15,3,0.652173913043478,0.533333333333333,0.333333333333333,2,0,2,0,"Win","The Final",15,13,0.866666666666667
"981","Madrid","Mutua Madrid Open",2018-05-10,"Masters 1000","Outdoor","Clay","3rd Round","3",6,3,6,4,NA,NA,NA,NA,NA,NA,"Completed","Win",1,16,"Schwartzman D.",18,12,12,0.888888888888889,1,1,26,20,7,0.576923076923077,0.6,0.428571428571429,2,0,2,0,"Win","2nd Round",4,4,1
"982","Madrid","Mutua Madrid Open",2018-05-11,"Masters 1000","Outdoor","Clay","Quarterfinals","3",7,5,6,3,NA,NA,NA,NA,NA,NA,"Completed","Lose",1,7,"Thiem D.",19,13,13,0.842105263157895,0.923076923076923,0.923076923076923,32,21,9,0.71875,0.761904761904762,0.777777777777778,0,2,2,0,"Win","3rd Round",8,6,0.75
"983","Rome","Internazionali BNL d'Italia",2018-05-16,"Masters 1000","Outdoor","Clay","2nd Round","3",6,1,6,0,NA,NA,NA,NA,NA,NA,"Completed","Win",2,31,"Dzumhur D.",19,14,14,0.894736842105263,0.928571428571429,0.928571428571429,24,14,7,0.416666666666667,0.357142857142857,0.285714285714286,2,0,0,2,"Lose","Quarterfinals",2,1,0.5
"984","Rome","Internazionali BNL d'Italia",2018-05-17,"Masters 1000","Outdoor","Clay","3rd Round","3",6,4,6,1,NA,NA,NA,NA,NA,NA,"Completed","Win",2,29,"Shapovalov D.",20,15,15,0.9,0.933333333333333,0.933333333333333,27,22,9,0.592592592592593,0.636363636363636,0.666666666666667,2,0,2,0,"Win","2nd Round",1,0,0
"985","Rome","Internazionali BNL d'Italia",2018-05-18,"Masters 1000","Outdoor","Clay","Quarterfinals","3",4,6,6,1,6,2,NA,NA,NA,NA,"Completed","Win",2,21,"Fognini F.",21,16,15,0.904761904761905,0.9375,0.933333333333333,27,19,6,0.62962962962963,0.631578947368421,0.5,2,1,2,0,"Win","3rd Round",13,10,0.769230769230769
"986","Rome","Internazionali BNL d'Italia",2018-05-19,"Masters 1000","Outdoor","Clay","Semifinals","3",7,6,6,3,NA,NA,NA,NA,NA,NA,"Completed","Win",2,18,"Djokovic N.",22,17,15,0.909090909090909,0.941176470588235,0.933333333333333,17,13,8,0.588235294117647,0.538461538461538,0.625,2,0,2,1,"Win","Quarterfinals",48,22,0.458333333333333
"987","Rome","Internazionali BNL d'Italia",2018-05-20,"Masters 1000","Outdoor","Clay","The Final","3",6,1,1,6,6,3,NA,NA,NA,NA,"Completed","Win",2,3,"Zverev A.",23,18,15,0.91304347826087,0.944444444444444,0.933333333333333,34,29,15,0.794117647058823,0.827586206896552,0.866666666666667,2,1,2,0,"Win","Semifinals",3,3,1
"988","Paris","French Open",2018-05-29,"Grand Slam","Outdoor","Clay","1st Round","5",6,4,6,3,7,6,NA,NA,NA,NA,"Completed","Win",1,129,"Bolelli S.",24,19,9,0.916666666666667,0.947368421052632,0.888888888888889,4,4,4,0.5,0.5,0.5,3,0,2,1,"Win","The Final",5,5,1
"989","Paris","French Open",2018-05-31,"Grand Slam","Outdoor","Clay","2nd Round","5",6,2,6,1,6,1,NA,NA,NA,NA,"Completed","Win",1,78,"Pella G.",25,20,10,0.92,0.95,0.9,25,14,5,0.48,0.428571428571429,0.6,3,0,3,0,"Win","1st Round",1,1,1
"990","Paris","French Open",2018-06-02,"Grand Slam","Outdoor","Clay","3rd Round","5",6,3,6,2,6,2,NA,NA,NA,NA,"Completed","Win",1,32,"Gasquet R.",26,21,11,0.923076923076923,0.952380952380952,0.909090909090909,28,16,6,0.571428571428571,0.5625,0.5,3,0,3,0,"Win","2nd Round",13,13,1
"991","Paris","French Open",2018-06-04,"Grand Slam","Outdoor","Clay","4th Round","5",6,3,6,2,7,6,NA,NA,NA,NA,"Completed","Win",1,70,"Marterer M.",27,22,12,0.925925925925926,0.954545454545455,0.916666666666667,24,17,6,0.583333333333333,0.588235294117647,0.666666666666667,3,0,3,0,"Win","3rd Round",0,0,NA
"992","Paris","French Open",2018-06-07,"Grand Slam","Outdoor","Clay","Quarterfinals","5",4,6,6,3,6,2,6,2,NA,NA,"Completed","Win",1,12,"Schwartzman D.",28,23,13,0.928571428571429,0.956521739130435,0.923076923076923,33,17,9,0.606060606060606,0.529411764705882,0.666666666666667,3,1,3,0,"Win","4th Round",5,5,1
"993","Paris","French Open",2018-06-08,"Grand Slam","Outdoor","Clay","Semifinals","5",6,4,6,1,6,2,NA,NA,NA,NA,"Completed","Win",1,6,"Del Potro J.M.",29,24,13,0.931034482758621,0.958333333333333,0.923076923076923,35,21,9,0.8,0.80952380952381,0.666666666666667,3,0,3,1,"Win","Quarterfinals",13,9,0.692307692307692
"994","Paris","French Open",2018-06-10,"Grand Slam","Outdoor","Clay","The Final","5",6,4,6,3,6,2,NA,NA,NA,NA,"Completed","Win",1,8,"Thiem D.",30,25,12,0.933333333333333,0.96,1,43,24,14,0.767441860465116,0.75,0.785714285714286,3,0,3,0,"Win","Semifinals",9,6,0.666666666666667
"995","London","Wimbledon",2018-07-03,"Grand Slam","Outdoor","Grass","1st Round","5",6,3,6,3,6,2,NA,NA,NA,NA,"Completed","Win",1,127,"Sela D.",31,26,5,0.935483870967742,0.961538461538462,1,9,2,1,0.333333333333333,0,0,3,0,3,0,"Win","The Final",2,2,1
"996","London","Wimbledon",2018-07-05,"Grand Slam","Outdoor","Grass","2nd Round","5",6,4,6,3,6,4,NA,NA,NA,NA,"Completed","Win",1,77,"Kukushkin M.",32,27,5,0.9375,0.962962962962963,1,19,14,6,0.368421052631579,0.5,0.666666666666667,3,0,3,0,"Win","1st Round",3,3,1
"997","London","Wimbledon",2018-07-07,"Grand Slam","Outdoor","Grass","3rd Round","5",6,1,6,2,6,4,NA,NA,NA,NA,"Completed","Win",1,80,"De Minaur A.",33,28,5,0.939393939393939,0.964285714285714,1,16,7,4,0.5,0.428571428571429,0.5,3,0,3,0,"Win","2nd Round",0,0,NA
"998","London","Wimbledon",2018-07-09,"Grand Slam","Outdoor","Grass","4th Round","5",6,3,6,3,6,4,NA,NA,NA,NA,"Completed","Win",1,93,"Vesely J.",34,29,5,0.941176470588235,0.96551724137931,1,21,13,8,0.476190476190476,0.615384615384615,0.75,3,0,3,0,"Win","3rd Round",1,1,1
"999","London","Wimbledon",2018-07-11,"Grand Slam","Outdoor","Grass","Quarterfinals","5",7,5,6,7,4,6,6,4,6,4,"Completed","Win",1,4,"Del Potro J.M.",35,30,5,0.942857142857143,0.966666666666667,1,37,15,5,0.783783783783784,0.733333333333333,0.8,3,2,3,0,"Win","4th Round",14,10,0.714285714285714
"1000","London","Wimbledon",2018-07-14,"Grand Slam","Outdoor","Grass","Semifinals","5",6,4,3,6,7,6,3,6,10,8,"Completed","Lose",1,21,"Djokovic N.",35,31,6,0.914285714285714,0.935483870967742,0.833333333333333,33,27,11,0.727272727272727,0.777777777777778,0.909090909090909,2,3,3,2,"Win","Quarterfinals",49,23,0.469387755102041
"1001","Toronto","Rogers Masters",2018-08-09,"Masters 1000","Outdoor","Hard","2nd Round","3",6,2,6,3,NA,NA,NA,NA,NA,NA,"Completed","Win",1,55,"Paire B.",32,19,3,0.9375,0.947368421052632,0.666666666666667,29,17,5,0.448275862068966,0.470588235294118,0.2,2,0,2,3,"Lose","Semifinals",3,3,1
"1002","Toronto","Rogers Masters",2018-08-10,"Masters 1000","Outdoor","Hard","3rd Round","3",7,5,7,6,NA,NA,NA,NA,NA,NA,"Completed","Win",1,195,"Wawrinka S.",33,20,3,0.939393939393939,0.95,0.666666666666667,15,13,4,0.333333333333333,0.384615384615385,0.5,2,0,2,0,"Win","2nd Round",19,16,0.842105263157895
"1003","Toronto","Rogers Masters",2018-08-11,"Masters 1000","Outdoor","Hard","Quarterfinals","3",2,6,6,4,6,4,NA,NA,NA,NA,"Completed","Win",1,7,"Cilic M.",34,21,4,0.941176470588235,0.952380952380952,0.75,30,19,3,0.7,0.789473684210526,0.666666666666667,2,1,2,0,"Win","3rd Round",7,5,0.714285714285714
"1004","Toronto","Rogers Masters",2018-08-12,"Masters 1000","Outdoor","Hard","Semifinals","3",7,6,6,4,NA,NA,NA,NA,NA,NA,"Completed","Win",1,38,"Khachanov K.",36,23,6,0.944444444444444,0.956521739130435,0.833333333333333,34,17,6,0.647058823529412,0.705882352941177,0.666666666666667,2,0,2,1,"Win","Quarterfinals",3,3,1
"1005","Toronto","Rogers Masters",2018-08-12,"Masters 1000","Outdoor","Hard","The Final","3",6,2,7,6,NA,NA,NA,NA,NA,NA,"Completed","Win",1,27,"Tsitsipas S.",36,23,6,0.944444444444444,0.956521739130435,0.833333333333333,43,23,10,0.651162790697674,0.695652173913043,0.8,2,0,2,0,"Win","Semifinals",1,1,1
"1006","New York","US Open",2018-08-28,"Grand Slam","Outdoor","Hard","1st Round","5",6,3,3,4,NA,NA,NA,NA,NA,NA,"Retired","Win",1,148,"Ferrer D.",37,18,6,0.945945945945946,0.944444444444444,1,16,9,3,0.25,0.222222222222222,0,1,0,2,0,"Win","The Final",29,24,0.827586206896552
"1007","New York","US Open",2018-08-30,"Grand Slam","Outdoor","Hard","2nd Round","5",6,3,6,4,6,2,NA,NA,NA,NA,"Completed","Win",1,88,"Pospisil V.",38,18,7,0.947368421052632,0.944444444444444,1,14,9,3,0.357142857142857,0.333333333333333,0.333333333333333,3,0,1,0,"Win","1st Round",1,1,1
"1008","New York","US Open",2018-08-31,"Grand Slam","Outdoor","Hard","3rd Round","5",5,7,7,5,7,6,7,6,NA,NA,"Completed","Win",1,26,"Khachanov K.",39,18,8,0.948717948717949,0.944444444444444,1,33,20,11,0.606060606060606,0.65,0.727272727272727,3,1,3,0,"Win","2nd Round",4,4,1
"1009","New York","US Open",2018-09-02,"Grand Slam","Outdoor","Hard","4th Round","5",6,3,6,3,6,7,6,4,NA,NA,"Completed","Win",1,37,"Basilashvili N.",40,18,9,0.95,0.944444444444444,1,33,19,5,0.515151515151515,0.578947368421053,0.6,3,1,3,1,"Win","3rd Round",1,1,1
"1010","New York","US Open",2018-09-05,"Grand Slam","Outdoor","Hard","Quarterfinals","5",0,6,6,4,7,5,6,7,7,6,"Completed","Win",1,9,"Thiem D.",41,18,10,0.951219512195122,0.944444444444444,1,38,15,6,0.684210526315789,0.533333333333333,0.666666666666667,3,2,3,1,"Win","4th Round",10,7,0.7
"1011","New York","US Open",2018-09-07,"Grand Slam","Outdoor","Hard","Semifinals","5",7,6,6,2,NA,NA,NA,NA,NA,NA,"Retired","Lose",1,3,"Del Potro J.M.",42,18,11,0.928571428571429,0.888888888888889,0.909090909090909,39,18,9,0.82051282051282,0.833333333333333,0.888888888888889,0,2,3,2,"Win","Quarterfinals",15,11,0.733333333333333
"1012","Melbourne","Australian Open",2019-01-14,"Grand Slam","Outdoor","Hard","1st Round","5",6,4,6,3,7,5,NA,NA,NA,NA,"Completed","Win",2,237,"Duckworth J.",12,1,1,0.916666666666667,1,1,8,3,3,0.25,0,0,3,0,0,2,"Lose","Semifinals",0,0,NA
"1013","Melbourne","Australian Open",2019-01-16,"Grand Slam","Outdoor","Hard","2nd Round","5",6,3,6,2,6,2,NA,NA,NA,NA,"Completed","Win",2,48,"Ebden M.",13,2,2,0.923076923076923,1,1,20,5,3,0.45,0.2,0.333333333333333,3,0,3,0,"Win","1st Round",1,1,1
"1014","Melbourne","Australian Open",2019-01-18,"Grand Slam","Outdoor","Hard","3rd Round","5",6,1,6,2,6,4,NA,NA,NA,NA,"Completed","Win",2,29,"De Minaur A.",14,3,3,0.928571428571429,1,1,34,12,11,0.676470588235294,0.75,0.818181818181818,3,0,3,0,"Win","2nd Round",1,1,1
"1015","Melbourne","Australian Open",2019-01-20,"Grand Slam","Outdoor","Hard","4th Round","5",6,0,6,1,7,6,NA,NA,NA,NA,"Completed","Win",2,57,"Berdych T.",15,4,4,0.933333333333333,1,1,9,9,9,0.777777777777778,0.777777777777778,0.777777777777778,3,0,3,0,"Win","3rd Round",23,19,0.826086956521739
"1016","Melbourne","Australian Open",2019-01-22,"Grand Slam","Outdoor","Hard","Quarterfinals","5",6,3,6,4,6,2,NA,NA,NA,NA,"Completed","Win",2,39,"Tiafoe F.",16,5,5,0.9375,1,1,21,8,6,0.476190476190476,0.625,0.666666666666667,3,0,3,0,"Win","4th Round",0,0,NA
"1017","Melbourne","Australian Open",2019-01-24,"Grand Slam","Outdoor","Hard","Semifinals","5",6,2,6,4,6,0,NA,NA,NA,NA,"Completed","Win",2,15,"Tsitsipas S.",17,6,6,0.941176470588235,1,1,37,9,8,0.675675675675676,0.666666666666667,0.75,3,0,3,0,"Win","Quarterfinals",2,2,1
"1018","Melbourne","Australian Open",2019-01-27,"Grand Slam","Outdoor","Hard","The Final","5",6,3,6,2,6,3,NA,NA,NA,NA,"Completed","Lose",2,1,"Djokovic N.",18,7,7,0.888888888888889,0.857142857142857,0.857142857142857,42,21,11,0.904761904761905,0.857142857142857,0.909090909090909,0,3,3,0,"Win","Semifinals",50,23,0.46
"1019","Acapulco","Abierto Mexicano",2019-02-27,"ATP500","Outdoor","Hard","1st Round","3",6,3,6,3,NA,NA,NA,NA,NA,NA,"Completed","Win",2,76,"Zverev M.",11,8,1,0.818181818181818,0.875,1,7,2,1,0,0,0,2,0,0,3,"Lose","The Final",2,2,1
"1020","Acapulco","Abierto Mexicano",2019-02-28,"ATP500","Outdoor","Hard","2nd Round","3",3,6,7,6,7,6,NA,NA,NA,NA,"Completed","Lose",2,72,"Kyrgios N.",12,9,2,0.75,0.777777777777778,0.5,12,7,4,0.5,0.571428571428571,0.75,1,2,2,0,"Win","1st Round",5,3,0.6
"1021","Indian Wells","BNP Paribas Open",2019-03-11,"Masters 1000","Outdoor","Hard","2nd Round","3",6,1,6,1,NA,NA,NA,NA,NA,NA,"Completed","Win",2,192,"Donaldson J.",10,10,3,0.8,0.8,0.666666666666667,3,3,3,0.333333333333333,0.333333333333333,0.333333333333333,2,0,1,2,"Lose","2nd Round",1,1,1
"1022","Indian Wells","BNP Paribas Open",2019-03-12,"Masters 1000","Outdoor","Hard","3rd Round","3",6,3,6,1,NA,NA,NA,NA,NA,NA,"Completed","Win",2,26,"Schwartzman D.",11,11,4,0.818181818181818,0.818181818181818,0.75,25,17,9,0.52,0.588235294117647,0.555555555555556,2,0,2,0,"Win","2nd Round",6,6,1
"1023","Indian Wells","BNP Paribas Open",2019-03-13,"Masters 1000","Outdoor","Hard","4th Round","3",6,3,6,4,NA,NA,NA,NA,NA,NA,"Completed","Win",2,113,"Krajinovic F.",12,12,5,0.833333333333333,0.833333333333333,0.8,21,11,5,0.523809523809524,0.636363636363636,0.6,2,0,2,0,"Win","3rd Round",1,0,0
"1024","Indian Wells","BNP Paribas Open",2019-03-15,"Masters 1000","Outdoor","Hard","Quarterfinals","3",7,6,7,6,NA,NA,NA,NA,NA,NA,"Completed","Win",2,13,"Khachanov K.",13,13,6,0.846153846153846,0.846153846153846,0.833333333333333,28,11,5,0.642857142857143,0.454545454545455,0.6,2,0,2,0,"Win","4th Round",5,5,1
"1025","Indian Wells","BNP Paribas Open",2019-03-16,"Masters 1000","Outdoor","Hard","Semifinals","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Walkover","Lose",2,4,"Federer R.",14,14,7,0.785714285714286,0.785714285714286,0.714285714285714,31,14,10,0.838709677419355,0.928571428571429,1,NA,NA,2,0,"Win","Quarterfinals",37,22,0.594594594594595
"1026","Monte Carlo","Monte Carlo Masters",2019-04-17,"Masters 1000","Outdoor","Clay","2nd Round","3",6,1,6,1,NA,NA,NA,NA,NA,NA,"Completed","Win",2,22,"Bautista Agut R.",15,13,1,0.8,0.769230769230769,1,26,14,6,0.692307692307692,0.571428571428571,0.666666666666667,2,0,NA,NA,"Lose","Semifinals",1,1,1
"1027","Monte Carlo","Monte Carlo Masters",2019-04-18,"Masters 1000","Outdoor","Clay","3rd Round","3",6,4,6,1,NA,NA,NA,NA,NA,NA,"Completed","Win",2,28,"Dimitrov G.",16,13,2,0.8125,0.769230769230769,1,15,6,5,0.6,0.5,0.6,2,0,2,0,"Win","2nd Round",12,11,0.916666666666667
"1028","Monte Carlo","Monte Carlo Masters",2019-04-19,"Masters 1000","Outdoor","Clay","Quarterfinals","3",7,6,6,3,NA,NA,NA,NA,NA,NA,"Completed","Win",2,35,"Pella G.",17,14,3,0.823529411764706,0.785714285714286,1,25,21,5,0.64,0.714285714285714,0.6,2,0,2,0,"Win","3rd Round",2,2,1
"1029","Monte Carlo","Monte Carlo Masters",2019-04-20,"Masters 1000","Outdoor","Clay","Semifinals","3",6,4,6,2,NA,NA,NA,NA,NA,NA,"Completed","Lose",2,18,"Fognini F.",18,14,4,0.777777777777778,0.714285714285714,0.75,21,12,8,0.523809523809524,0.5,0.75,0,2,2,0,"Win","Quarterfinals",14,11,0.785714285714286
"1030","Barcelona","Open Banco Sabadell",2019-04-24,"ATP500","Outdoor","Clay","2nd Round","3",6,7,6,4,6,2,NA,NA,NA,NA,"Completed","Win",2,63,"Mayer L.",19,13,5,0.789473684210526,0.692307692307692,0.8,19,13,3,0.473684210526316,0.461538461538462,0.333333333333333,2,1,0,2,"Lose","Semifinals",6,6,1
"1031","Barcelona","Open Banco Sabadell",2019-04-25,"ATP500","Outdoor","Clay","3rd Round","3",6,3,6,3,NA,NA,NA,NA,NA,NA,"Completed","Win",2,155,"Ferrer D.",20,14,6,0.8,0.714285714285714,0.833333333333333,12,10,3,0.583333333333333,0.6,0.666666666666667,2,0,2,1,"Win","2nd Round",30,25,0.833333333333333
"1032","Barcelona","Open Banco Sabadell",2019-04-26,"ATP500","Outdoor","Clay","Quarterfinals","3",7,5,7,5,NA,NA,NA,NA,NA,NA,"Completed","Win",2,51,"Struff J.L.",21,15,7,0.80952380952381,0.733333333333333,0.857142857142857,21,15,6,0.571428571428571,0.6,0.666666666666667,2,0,2,0,"Win","3rd Round",0,0,NA
"1033","Barcelona","Open Banco Sabadell",2019-04-27,"ATP500","Outdoor","Clay","Semifinals","3",6,4,6,4,NA,NA,NA,NA,NA,NA,"Completed","Lose",2,5,"Thiem D.",22,15,8,0.772727272727273,0.733333333333333,0.75,27,17,6,0.666666666666667,0.764705882352941,0.833333333333333,0,2,2,0,"Win","Quarterfinals",11,8,0.727272727272727
"1034","Madrid","Mutua Madrid Open",2019-05-08,"Masters 1000","Outdoor","Clay","2nd Round","3",6,3,6,3,NA,NA,NA,NA,NA,NA,"Completed","Win",2,30,"Auger-Aliassime F.",23,16,9,0.782608695652174,0.75,0.777777777777778,25,24,6,0.64,0.666666666666667,0.5,2,0,0,2,"Lose","Semifinals",0,0,NA
"1035","Madrid","Mutua Madrid Open",2019-05-09,"Masters 1000","Outdoor","Clay","3rd Round","3",6,3,6,4,NA,NA,NA,NA,NA,NA,"Completed","Win",2,37,"Tiafoe F.",24,17,10,0.791666666666667,0.764705882352941,0.8,22,16,7,0.545454545454545,0.5,0.571428571428571,2,0,2,0,"Win","2nd Round",1,1,1
"1036","Madrid","Mutua Madrid Open",2019-05-10,"Masters 1000","Outdoor","Clay","Quarterfinals","3",6,1,6,2,NA,NA,NA,NA,NA,NA,"Completed","Win",2,34,"Wawrinka S.",25,18,11,0.8,0.777777777777778,0.818181818181818,24,18,6,0.625,0.666666666666667,0.666666666666667,2,0,2,0,"Win","3rd Round",20,17,0.85
"1037","Madrid","Mutua Madrid Open",2019-05-11,"Masters 1000","Outdoor","Clay","Semifinals","3",6,4,2,6,6,3,NA,NA,NA,NA,"Completed","Lose",2,9,"Tsitsipas S.",26,19,12,0.769230769230769,0.736842105263158,0.75,36,26,12,0.75,0.769230769230769,0.833333333333333,1,2,2,0,"Win","Quarterfinals",3,3,1
"1038","Rome","Internazionali BNL d'Italia",2019-05-16,"Masters 1000","Outdoor","Clay","2nd Round","3",6,0,6,1,NA,NA,NA,NA,NA,NA,"Completed","Win",2,42,"Chardy J.",28,21,14,0.785714285714286,0.761904761904762,0.785714285714286,25,14,7,0.48,0.428571428571429,0.571428571428571,2,0,1,2,"Lose","Semifinals",2,2,1
"1039","Rome","Internazionali BNL d'Italia",2019-05-16,"Masters 1000","Outdoor","Clay","3rd Round","3",6,1,6,0,NA,NA,NA,NA,NA,NA,"Completed","Win",2,18,"Basilashvili N.",28,21,14,0.785714285714286,0.761904761904762,0.785714285714286,23,14,6,0.521739130434783,0.5,0.5,2,0,2,0,"Win","2nd Round",2,2,1
"1040","Rome","Internazionali BNL d'Italia",2019-05-17,"Masters 1000","Outdoor","Clay","Quarterfinals","3",6,4,6,0,NA,NA,NA,NA,NA,NA,"Completed","Win",2,38,"Verdasco F.",29,22,14,0.793103448275862,0.772727272727273,0.785714285714286,25,15,9,0.56,0.533333333333333,0.666666666666667,2,0,2,0,"Win","3rd Round",19,16,0.842105263157895
"1041","Rome","Internazionali BNL d'Italia",2019-05-18,"Masters 1000","Outdoor","Clay","Semifinals","3",6,3,6,4,NA,NA,NA,NA,NA,NA,"Completed","Win",2,7,"Tsitsipas S.",30,23,14,0.8,0.782608695652174,0.785714285714286,41,30,15,0.731707317073171,0.766666666666667,0.8,2,0,2,0,"Win","Quarterfinals",4,3,0.75
"1042","Rome","Internazionali BNL d'Italia",2019-05-19,"Masters 1000","Outdoor","Clay","The Final","3",6,0,4,6,6,1,NA,NA,NA,NA,"Completed","Win",2,1,"Djokovic N.",31,24,14,0.806451612903226,0.791666666666667,0.785714285714286,29,18,10,0.827586206896552,0.777777777777778,0.9,2,1,2,0,"Win","Semifinals",51,23,0.450980392156863
"1043","Paris","French Open",2019-05-27,"Grand Slam","Outdoor","Clay","1st Round","5",6,2,6,1,6,3,NA,NA,NA,NA,"Completed","Win",2,180,"Hanfmann Y.",32,25,10,0.8125,0.8,0.9,1,1,1,0,0,0,3,0,2,1,"Win","The Final",0,0,NA
"1044","Paris","French Open",2019-05-29,"Grand Slam","Outdoor","Clay","2nd Round","5",6,1,6,2,6,4,NA,NA,NA,NA,"Completed","Win",2,114,"Maden Y.",33,24,11,0.818181818181818,0.833333333333333,0.909090909090909,6,4,3,0.333333333333333,0.25,0.333333333333333,3,0,3,0,"Win","1st Round",0,0,NA
"1045","Paris","French Open",2019-05-31,"Grand Slam","Outdoor","Clay","3rd Round","5",6,1,6,3,4,6,6,3,NA,NA,"Completed","Win",2,29,"Goffin D.",34,25,12,0.823529411764706,0.84,0.916666666666667,25,16,9,0.48,0.5,0.555555555555556,3,1,3,0,"Win","2nd Round",4,3,0.75
"1046","Paris","French Open",2019-06-02,"Grand Slam","Outdoor","Clay","4th Round","5",6,2,6,3,6,3,NA,NA,NA,NA,"Completed","Win",2,78,"Londero J.I.",35,26,13,0.828571428571429,0.846153846153846,0.923076923076923,22,12,6,0.590909090909091,0.5,0.666666666666667,3,0,3,1,"Win","3rd Round",0,0,NA
"1047","Paris","French Open",2019-06-04,"Grand Slam","Outdoor","Clay","Quarterfinals","5",6,1,6,1,6,3,NA,NA,NA,NA,"Completed","Win",2,7,"Nishikori K.",36,27,14,0.833333333333333,0.851851851851852,0.928571428571429,33,18,10,0.696969696969697,0.611111111111111,0.7,3,0,3,0,"Win","4th Round",11,10,0.909090909090909
"1048","Paris","French Open",2019-06-07,"Grand Slam","Outdoor","Clay","Semifinals","5",6,3,6,4,6,2,NA,NA,NA,NA,"Completed","Win",2,3,"Federer R.",37,28,14,0.837837837837838,0.857142857142857,0.928571428571429,33,24,11,0.848484848484849,0.833333333333333,0.727272727272727,3,0,3,0,"Win","Quarterfinals",38,22,0.578947368421053
"1049","Paris","French Open",2019-06-09,"Grand Slam","Outdoor","Clay","The Final","5",6,3,5,7,6,1,6,1,NA,NA,"Completed","Win",2,4,"Thiem D.",38,28,13,0.842105263157895,0.857142857142857,0.923076923076923,33,24,9,0.727272727272727,0.791666666666667,0.666666666666667,3,1,3,0,"Win","Semifinals",12,8,0.666666666666667
"1050","London","Wimbledon",2019-07-02,"Grand Slam","Outdoor","Grass","1st Round","5",6,3,6,1,6,3,NA,NA,NA,NA,"Completed","Win",2,274,"Sugita Y.",39,25,4,0.846153846153846,0.88,1,1,1,1,0,0,0,3,0,3,1,"Win","The Final",0,0,NA
"1051","London","Wimbledon",2019-07-04,"Grand Slam","Outdoor","Grass","2nd Round","5",6,3,3,6,7,6,7,6,NA,NA,"Completed","Win",2,43,"Kyrgios N.",40,26,4,0.85,0.884615384615385,1,20,8,5,0.55,0.375,0.4,3,1,3,0,"Win","1st Round",6,3,0.5
"1052","London","Wimbledon",2019-07-06,"Grand Slam","Outdoor","Grass","3rd Round","5",6,2,6,3,6,2,NA,NA,NA,NA,"Completed","Win",2,72,"Tsonga J.W.",41,27,5,0.853658536585366,0.888888888888889,1,29,18,7,0.620689655172414,0.555555555555556,0.571428571428571,3,0,3,1,"Win","2nd Round",11,7,0.636363636363636
"1053","London","Wimbledon",2019-07-08,"Grand Slam","Outdoor","Grass","4th Round","5",6,2,6,2,6,2,NA,NA,NA,NA,"Completed","Win",2,69,"Sousa J.",42,28,5,0.857142857142857,0.892857142857143,1,30,18,8,0.433333333333333,0.388888888888889,0.5,3,0,3,0,"Win","3rd Round",2,2,1
"1054","London","Wimbledon",2019-07-10,"Grand Slam","Outdoor","Grass","Quarterfinals","5",7,5,6,2,6,2,NA,NA,NA,NA,"Completed","Win",2,65,"Querrey S.",43,29,5,0.86046511627907,0.896551724137931,1,24,12,10,0.666666666666667,0.75,0.8,3,0,3,0,"Win","4th Round",4,3,0.75
"1055","London","Wimbledon",2019-07-12,"Grand Slam","Outdoor","Grass","Semifinals","5",7,6,1,6,6,3,6,4,NA,NA,"Completed","Lose",2,3,"Federer R.",44,30,6,0.840909090909091,0.866666666666667,0.833333333333333,44,23,11,0.886363636363636,0.869565217391304,1,1,3,3,0,"Win","Quarterfinals",39,23,0.58974358974359
"1056","Montreal","Rogers Masters",2019-08-07,"Masters 1000","Outdoor","Hard","2nd Round","3",7,6,6,4,NA,NA,NA,NA,NA,NA,"Completed","Win",2,53,"Evans D.",38,21,3,0.842105263157895,0.904761904761905,0.666666666666667,23,15,6,0.521739130434783,0.466666666666667,0.5,2,0,1,3,"Lose","Semifinals",0,0,NA
"1057","Montreal","Rogers Masters",2019-08-08,"Masters 1000","Outdoor","Hard","3rd Round","3",6,3,6,4,NA,NA,NA,NA,NA,NA,"Completed","Win",2,24,"Pella G.",39,21,4,0.846153846153846,0.904761904761905,0.75,43,16,7,0.627906976744186,0.5625,0.571428571428571,2,0,2,0,"Win","2nd Round",3,3,1
